index	#1 Label	#2 Count	#3 String
1780	1,3	2	I am trying to focus on the good things and stop hyper focusing on the bad stuff.. life is about beauty and not so ... I guess what I am trying to say is its about perception/perspective maybe. ||||| @CryptoEuclid Good doesn't exist without bad. The key is to be balanced.
1781	1,0	2	Today marks a year since I quit drinking pop. Guess you could say I'm soder. ||||| @Dlee_2K That’s a lie.
1782	1,1	2	So we all unanimously agree that Fake Love is BTS' worst styling era since N.O ||||| @__Arete__ @yujuandthatboy In terms of styling and their clothing, I'm kinda agree with it. But the song(Fake Love) was a bop...😇😄😄
1783	1,2	2	girls, if youre &gt;20 and ur boyf still goes out melepak till 3am, wakes up at 3pm, plays mobile game throughout the day, avoids talking abt future, leave him. he aint worth it. if he cant change for his own good, he's prolly gonna drag his whole ass attitude sampai kahwin. ||||| @shakespearina What’s wrong with going out like once a week to meet up with pals or play video games during your spare time after a tiring week of work/classes?
1784	1,0	2	No-one denies that there are problems with Zimbabwe's voters roll. But most voters rolls are flawed. In UK you could, until recently, just write in any name you liked. We had Karl Marx &amp; Elizabeth Windsor at our house. Conversely now, thousands of young &amp; poor are disenfranchised ||||| @RoseofAcademe This is not true, in UK every household member who is over 18 fills in a gov form either posted or online giving their name and address, each voter has a polling card on election day. Zimbabweans deserve an accurate voters' roll too.
1785	1,2	2	Tony Blair writes an opinion piece for the Evening Standard [URL] ||||| @standardnews Wasn’t it his government who took the UK into Iraq on false evidence? #biggestcrook
1786	1,3	2	IS ******* ONE OF THE OTHER MEMBERS? IF YES, EXPLAIN WHY ||||| @horrorfics Idk but I'm over thinking what if it is us. The other namjoon is the fake namjoon that he has created for us. He tries to kill it and show us his true self but it doesn't work and so the real Namjoon faded away.
1787	1,2	2	ᵗᵉˡˡ ᵐᵉ ᵍⁱᵇˢᵒⁿ               ＴＥＬＬ ＭＥ [URL] ||||| @angelshallway @Softcurlsh_ @Harry_Styles WHAT IS WRONG WITH THIS FANDOM [URL]
1788	1,3	2	Kirstjen Nielsen: 'I haven't seen evidence' Russia tried to help Trump win: [URL]  All cabinet appointments should have to take an IQ Test and a Lie Detector Test before they are confirmed by Congress. ||||| @TheTweetwit @tinyboo49 You know, it's possible she actually said "I HAVE seen..." A lot of that fake n't shit going around these days.
1789	1,3	2	Lessons from children:  1 be courageous 2 try new things 3 adopt a beginner's mindset 4 have fun 5 laugh more 6 make new friends 7 fall and get backup, try again 8 ask lots of questions 9 believe in miracles 10 color outside the lines 11 cry more 12 love playing 13 wander around [URL] ||||| @ValaAfshar Live as if there is no tomorrow
1790	1,3	2	It seems to me that if you’re a man who doesn’t like abortions the best way to contribute toward their prevention is to not put your dick in anyone. ||||| @emrazz It is time for women to promote legislation that will seriously curtail the implentation of sperm into a ripe uterus. There is no abortion if there is no sperm. It needs to be as detrimental to their health as their anti-abortion legislation is to ours.
1791	1,3	2	“This is not the only tape. I can tell you that for a fact. There’s multiple tapes.” -- Michael Avenatti  [URL] ||||| @CillizzaCNN Mike's not a liar
1792	1,0	2	Hina Khan mocks Priyank Sharma whose offer for a coffee date gets rejected by the air hostess; watch video [URL] ||||| @toitv Fake media! Please grow!
1793	1,0	2	Carter Page FISA documents show convincingly that serious &amp; significant factual evidence supported the warrant—and renewals. The national security need for surveillance was real &amp; credible, as the FISA Court correctly concluded—repudiating false accusations by Trump cronies. ||||| @SenBlumenthal @SenBlumenthal How can you bold face lie?  #BREAKINGNEWS ALERT We adorable deplorabes can read. We have kept up and know what’s going on. 🤣🤪🤩
1794	1,0	2	See this for what it is. An attempt by complicit Republicans led by Meadows and Jordan to delegitimize a probe being conducted by DOJ.  These Trump lackeys have to decide what they value: the rule of law or doing everything to protect Trump. Be strong DOJ. [URL] ||||| @EricHolder You’re such a partisan hack. The FISA app clearly shows there’s no evidence. It’s all bullshit. It’s over Eric. MAGA
1795	1,3	2	Mitch McConnell Admits He Knew About 2016 Russian Hack, Did Nothing [URL] ||||| @DerekCressman McConnell should resign. He is a liar and a traitor just like trump.
1796	1,0	2	Three Members Of MS-13 Gang Arrested Near Texas Border. I’m the only candidate for Governor with the strategies and commitment to crack down on MS-13 and keep Texas safe. #txlege #tcot #PJNET #TxGov  [URL] ||||| @GregAbbott_TX You’re so full of phony, Greg.    Try to shut up
1797	1,0	2	While our government is focused on growing the economy, the Conservatives are busy ignoring the facts.  [URL] ||||| @HarjitSajjan @gmbutts Equally to suggest that the recovery had anything to do with the Liberal Party is misleading. It’s a rebound in the resource sector which your party , or any for that matter, has little influence on.
1798	1,3	2	I’ve been waiting to do this all damn day. #shootfilmbenice [URL] ||||| @FaultyFlipFlap I know this feeling, when you can't wait to see the images and then there is no time for scanning :( Sometimes I think about canceling any plans: "So sorry, can't make it, must scan, see you next time when there's no film!" :-D
1799	1,3	2	#SuperStarBTS #어디에서왔는지 updated! Sweet and Cool lyrics by Korean dialects! Also, meet new theme! Play #어디에서_왔는지 right now, Get this awesome new theme! #부산_서울_대구_광주_제주도_미국_모두_다_슈스비하자~! [URL] ||||| @SuperStarBTStwt Dalcom has maintained the game for 4 hours and until the new version of the gift I received is 8 B card and 2 A card. So there is no card with the theme of my collection. And I felt like I was in a bad mood because of Dalcom 😭 [URL]
1800	1,3	2	today’s office excitement: a single beep from the building fire alarm, the automated announcement getting cut off midway through, and then two Very Loud Dings to indicate everything was Fine  and then a massive slack thread reacting to all of this, of course ||||| @skimbrel My favorite “everything is fine” message was when a loudspeaker voice came on, saying:  THE EMERGENCY ... IS FALSE
1801	1,3	2	Susan Collins says she won’t support a Supreme Court nominee who’s hostile to Roe v. Wade [URL] ||||| @voxdotcom All they have to do is lie when questioned.  Then, when Roe is overturned Collins can say, "But he/she told me they were against it.  It's not my fault."
1802	1,3	2	WHAT! Did Putin just say someone sent $400 million in money from Russia to the United States for Hillary Clintons campaign and never paid taxes and it was illegal? #TreasonSummit #TrumpPutin ||||| @KamVTV My ears went up when I heard about the money. Wonder why the press is just letting it lie there.  Typical.
1803	1,0	2	“Obama hates cynical, dishonest politics — up until the moment he needs it.” [URL] ||||| @AriFleischer It is laughable that u have to continue to criticize Obama to justify your sad support of Trump. Obama was a saint compared to the habitual liar in the Oval Office now. Trump has been a complete embarrassment. The world and most people in this country believe he is delusional.
1804	1,3	2	Since June, we see an uptick in the number of Americans who think the Mueller probe should end (from our latest @NBCNews/@WSJ poll) [URL] ||||| @KasieDC @Rosenchild @NBCNews @WSJ I think people just want to know what he has found. Those of us with a brain and a knowledge of history as well as a love of our country understand that democracy is at risk. We want the truth and we want to see the wrong doers penalized
1805	1,0	2	FBI got parts of Dossier from top DOJ official Bruce Ohr.  Ohr‘s wife Nellie worked for Fusion.  Fusion was paid by Clinton.  The Dossier was never validated and was the key to getting the FISA warrant to spy on Trump campaign.  Rod Rosenstein signed the final FISA renewal. ||||| @Jim_Jordan Give it a rest. The GOP with spines  are starting to tell the truth and will turn on you. You are are in the wrong side of history just like at OSU. Your lies are all coming back to bite you.
1806	1,2	2	fully in tears to hear the first trans superhero announced and see @NicoleAMaines walking out on the stage for the SG panel ||||| @Narraboth17 @NicoleAMaines Tears? Pic to prove please or this is a fake tweet
1807	1,3	2	Facebook has said that it will not remove fake news from its platform because it does not violate its community standards. [URL] ||||| @CNNnews18 FB must stop fake news that leads to unnecessary controversies.
1808	1,1	2	In light of the #vaccine scandal in #China, re-upping my piece in @ForeignPolicy on the country's poor bioethics: corruption &amp; lack of regulations are symptoms of a state that values its own power, incl economic self-interest, above the welfare of its ppl. [URL] ||||| @yangyang_cheng @ForeignPolicy i feel like bioethics is poor everywhere as companies operate for profit cant be counted to be ethics models (see scandal of US companies experimenting on african humans). diff in china is that there is no free press to uncover wrong doings. no check&amp;balance
1809	1,2	2	Andy Parker, whose daughter Alison was killed on live TV during a news report two years ago, says he's considering running for the seat of retiring VA Rep. Bob Goodlatte. [URL] ||||| @kylegriffin1 He got over the idea.  There is no way he can win. Also, dont u find it disgusting  that he would use the murder of his daughter for political gain like her boyfriend did?
